Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
SERVICIO DE IMPUESTOS INTERNOS,,,,,,,,,,,,
SUBDIRECCIÓN DE AVALUACIONES,,,,,,,,,,,,
DEPARTAMENTO DE TASACIONES,,,,,,,,,,,,
TASACIÓN DE VEHÍCULOS DE PASAJEROS Y CARGA AJENA 2026,,,,,,,,,,,,
POR RESOLUCIÓN EXENTA SII N° 07  DEL 14 DE ENERO DE 2026,,,,,,,,,,,,
,,,,,,,,,,,,
Código SII,Año,Tipo,Marca,Modelo,Versión,Cilindrada (CC),Carga (KG),Pasajeros (cantidad),Transmisión,Tracción,País,Tasación 2026
RU1620030,2006,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,9.048.038 
RU1620030,2007,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,10.256.224 
RU1620030,2008,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,12.261.583 
RU1620030,2009,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,14.859.583 
RU1620030,2010,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,18.071.903 
RU1620030,2011,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,20.550.133 
RU1620030,2012,Rural,MERCEDES BENZ,LO-915,TAXIBUS,,,,,,,23.381.099 
RU1620031,2006,Rural,MERCEDES BENZ,LO-915,TURISMO/SENIOR G6,,,,,,,11.427.143 
RU1620032,2007,Rural,MERCEDES BENZ,EOD 9150,FOZ ESTANDAR,,,,,,,9.450.503 
RU1620032,2008,Rural,MERCEDES BENZ,EOD 9150,FOZ ESTANDAR,,,,,,,9.684.679 
RU1620032,2009,Rural,MERCEDES BENZ,EOD 9150,FOZ ESTANDAR,,,,,,,11.206.848 
RU1620033,2007,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,8.827.123 
RU1620033,2008,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,9.998.047 
RU1620033,2009,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,12.495.337 
RU1620033,2010,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,15.406.920 
RU1620033,2011,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,17.407.048 
RU1620033,2012,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,19.161.403 
RU1620033,2013,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,20.877.121 
RU1620033,2014,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,22.774.240 
RU1620033,2015,Rural,MERCEDES BENZ,LO-812/42.5,SIN VERSION,,,,,,,24.463.367 
RU1620034,2007,Rural,MERCEDES BENZ,LO-915/42.5,FOZ ESTANDAR,,,,,,,12.168.647 
RU1620034,2008,Rural,MERCEDES BENZ,LO-915/42.5,FOZ ESTANDAR,,,,,,,13.782.825 
RU1620034,2009,Rural,MERCEDES BENZ,LO-915/42.5,FOZ ESTANDAR,,,,,,,16.813.506 
RU1620034,2010,Rural,MERCEDES BENZ,LO-915/42.5,FOZ ESTANDAR,,,,,,,20.580.733 
RU1620034,2011,Rural,MERCEDES BENZ,LO-915/42.5,FOZ ESTANDAR,,,,,,,23.609.680 
RU1620034,2012,Rural,MERCEDES BENZ,LO-915/42.5,FOZ ESTANDAR,,,,,,,25.600.889 
RU1620035,2007,Rural,MERCEDES BENZ,LO-812/42.5,FOZ,,,,,,,10.421.022 
RU1620035,2008,Rural,MERCEDES BENZ,LO-812/42.5,FOZ,,,,,,,11.803.376 
RU1620035,2009,Rural,MERCEDES BENZ,LO-812/42.5,FOZ,,,,,,,14.488.338 
RU1620035,2010,Rural,MERCEDES BENZ,LO-812/42.5,FOZ,,,,,,,17.395.247 
RU1620035,2011,Rural,MERCEDES BENZ,LO-812/42.5,FOZ,,,,,,,19.568.571 
RU1620036,2007,Rural,MERCEDES BENZ,OH-1115,URBANUSS PLUS,,,,,,,14.442.176 
RU1620036,2008,Rural,MERCEDES BENZ,OH-1115,URBANUSS PLUS,,,,,,,16.357.941 
RU1620037,2007,Rural,MERCEDES BENZ,OH-1115,AUTOMATICO,,,,,,,15.688.168 
RU1620038,2008,Rural,MERCEDES BENZ,LO-915/42.5,AUTOMATICO,,,,,,,11.133.254 
RU1620038,2009,Rural,MERCEDES BENZ,LO-915/42.5,AUTOMATICO,,,,,,,11.645.656 
RU1620038,2010,Rural,MERCEDES BENZ,LO-915/42.5,AUTOMATICO,,,,,,,13.348.555 
RU1620038,2011,Rural,MERCEDES BENZ,LO-915/42.5,AUTOMATICO,,,,,,,15.142.721 
RU1620038,2012,Rural,MERCEDES BENZ,LO-915/42.5,AUTOMATICO,,,,,,,16.351.806 
RU1620038,2013,Rural,MERCEDES BENZ,LO-915/42.5,AUTOMATICO,,,,,,,17.713.488 
RU1620039,2008,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,6.847.297 
RU1620039,2009,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,7.162.441 
RU1620039,2010,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,7.867.604 
RU1620039,2011,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,8.695.419 
RU1620039,2012,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,9.524.999 
RU1620039,2013,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,10.523.668 
RU1620039,2014,Rural,MERCEDES BENZ,LO-915/48,SIN VERSION,,,,,,,11.669.358 
RU1620040,2008,Rural,MERCEDES BENZ,LO-812,E3,,,,,,,11.196.918 
RU1620040,2009,Rural,MERCEDES BENZ,LO-812,E3,,,,,,,11.712.250 
RU1620041,2010,Rural,MERCEDES BENZ,LO-712 /37,SIN VERSION,,,,,,,18.096.133 
RU1620042,2011,Rural,MERCEDES BENZ,LO-812,FOZ,,,,,,,19.985.214 
RU1620042,2012,Rural,MERCEDES BENZ,LO-812,FOZ,,,,,,,20.973.640 
RU1620043,2011,Rural,MERCEDES BENZ,VARIO,BUS 25+1 4X4,,,,,,,28.753.244 
RU1620044,2012,Rural,MERCEDES BENZ,DW9 LO 915,EJECUTIVO,,,,,,,31.205.417 
RU1620044,2013,Rural,MERCEDES BENZ,DW9 LO 915,EJECUTIVO,,,,,,,33.025.764 
RU1620044,2014,Rural,MERCEDES BENZ,DW9 LO 915,EJECUTIVO,,,,,,,35.075.795 
RU1620045,2012,Rural,MERCEDES BENZ,DW9 LO 915,RURAL,,,,,,,19.661.713 
RU1620045,2013,Rural,MERCEDES BENZ,DW9 LO 915,RURAL,,,,,,,20.947.571 
RU1620045,2014,Rural,MERCEDES BENZ,DW9 LO 915,RURAL,,,,,,,22.739.167 
RU1620045,2015,Rural,MERCEDES BENZ,DW9 LO 915,RURAL,,,,,,,25.764.506 
RU1620045,2016,Rural,MERCEDES BENZ,DW9 LO 915,RURAL,,,,,,,28.876.605 
RU1620046,2012,Rural,MERCEDES BENZ,LO-915/48,FOZ,,,,,,,25.615.005 
RU1620047,2012,Rural,MERCEDES BENZ,VARIO 816 D,A/4250 BUS 4X4,,,,,,,35.261.075 
RU1620047,2013,Rural,MERCEDES BENZ,VARIO 816 D,A/4250 BUS 4X4,,,,,,,38.390.477 
RU1620048,2013,Rural,MERCEDES BENZ,LO-916/48,EURO V,,,,,,,17.376.673 
RU1620048,2014,Rural,MERCEDES BENZ,LO-916/48,EURO V,,,,,,,18.314.067 
RU1620049,2013,Rural,MERCEDES BENZ,LO 812,PUCARA EVOLUTION IV,,,,,,,26.758.679 
RU1620049,2014,Rural,MERCEDES BENZ,LO 812,PUCARA EVOLUTION IV,,,,,,,28.202.190 
RU1620050,2014,Rural,MERCEDES BENZ,LO 916,TAXIBUS,,,,,,,25.485.484 
RU1620050,2015,Rural,MERCEDES BENZ,LO 916,TAXIBUS,,,,,,,27.065.358 
RU1620050,2016,Rural,MERCEDES BENZ,LO 916,TAXIBUS,,,,,,,29.275.220 
RU1620050,2017,Rural,MERCEDES BENZ,LO 916,TAXIBUS,,,,,,,31.303.260 
RU1620051,2015,Rural,MERCEDES BENZ,DW9 LO 916,STURISMO,,,,,,,33.530.776 
RU1620051,2016,Rural,MERCEDES BENZ,DW9 LO 916,STURISMO,,,,,,,36.396.634 
RU1620052,2015,Rural,MERCEDES BENZ,LO-916,EURO V - FOZ EJECUTIVO VIP,,,,,,,32.803.381 
RU1620052,2016,Rural,MERCEDES BENZ,LO-916,EURO V - FOZ EJECUTIVO VIP,,,,,,,35.607.069 
RU1620053,2015,Rural,MERCEDES BENZ,LO-916/48,EURO V 9400 TON,,,,,,,24.290.594 
RU1620053,2016,Rural,MERCEDES BENZ,LO-916/48,EURO V 9400 TON,,,,,,,26.366.702 
RU1620053,2017,Rural,MERCEDES BENZ,LO-916/48,EURO V 9400 TON,,,,,,,28.734.648 
RU1620053,2018,Rural,MERCEDES BENZ,LO-916/48,EURO V 9400 TON,,,,,,,31.215.903 
RU1620054,2015,Rural,MERCEDES BENZ,LO-915/42.5,SIN VERSION,,,,,,,30.352.837 
RU1620055,2015,Rural,MERCEDES BENZ,LO-915/42.5,GRAN MIRO,,,,,,,24.477.184 
RU1620055,2016,Rural,MERCEDES BENZ,LO-915/42.5,GRAN MIRO,,,,,,,26.569.236 
RU1620055,2017,Rural,MERCEDES BENZ,LO-915/42.5,GRAN MIRO,,,,,,,29.022.891 
RU1620056,2015,Rural,MERCEDES BENZ,LO-915/42.5,SIN VERSION,,,,,,,25.427.057 
RU1620056,2016,Rural,MERCEDES BENZ,LO-915/42.5,SIN VERSION,,,,,,,27.645.421 
RU1620056,2017,Rural,MERCEDES BENZ,LO-915/42.5,SIN VERSION,,,,,,,30.051.952 
RU1620056,2018,Rural,MERCEDES BENZ,LO-915/42.5,SIN VERSION,,,,,,,32.646.957 
RU1620056,2019,Rural,MERCEDES BENZ,LO-915/42.5,SIN VERSION,,,,,,,35.455.726 
RU1620057,2015,Rural,MERCEDES BENZ,LO-916/45,CITY,,,,,,,25.427.057 
RU1620057,2016,Rural,MERCEDES BENZ,LO-916/45,CITY,,,,,,,27.645.421 
RU1620057,2017,Rural,MERCEDES BENZ,LO-916/45,CITY,,,,,,,30.051.952 
RU1620057,2018,Rural,MERCEDES BENZ,LO-916/45,CITY,,,,,,,32.646.957 
RU1620057,2019,Rural,MERCEDES BENZ,LO-916/45,CITY,,,,,,,36.040.879 
RU1620058,2015,Rural,MERCEDES BENZ,LO-916/45,INRECAR,,,,,,,17.747.017 
RU1620059,2015,Rural,MERCEDES BENZ,LO-916/48,SIN VERSION,,,,,,,17.083.181 
RU1620060,2015,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,29.470.077 
RU1620060,2016,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,31.988.871 
RU1620060,2017,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,34.466.602 
RU1620060,2018,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,37.423.406 
RU1620060,2019,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,41.184.077 
RU1620060,2020,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,43.302.671 
RU1620060,2021,Rural,MERCEDES BENZ,LO-916/48,CITY,,,,,,,44.125.164 
RU1620061,2015,Rural,MERCEDES BENZ,LO-916/48,ESPECIAL,,,,,,,41.560.365 
RU1620062,2015,Rural,MERCEDES BENZ,LO-916/48,GRAN MIRO,,,,,,,36.539.223 
RU1620062,2016,Rural,MERCEDES BENZ,LO-916/48,GRAN MIRO,,,,,,,39.662.213 
RU1620062,2017,Rural,MERCEDES BENZ,LO-916/48,GRAN MIRO,,,,,,,43.173.469 
RU1620062,2018,Rural,MERCEDES BENZ,LO-916/48,GRAN MIRO,,,,,,,47.119.504 
RU1620062,2019,Rural,MERCEDES BENZ,LO-916/48,GRAN MIRO,,,,,,,51.632.160 
RU1620063,2015,Rural,MERCEDES BENZ,VARIO,BUS 4X4 25+1 UNVI - EURO 5,,,,,,,44.688.868 
RU1620064,2015,Rural,MERCEDES BENZ,VARIO,BUS 4X4 25+1 UNVI EURO 3,,,,,,,43.347.072 
RU1620065,2016,Rural,MERCEDES BENZ,LO-916,SIN VERSION,,,,,,,31.432.694 
RU1620065,2017,Rural,MERCEDES BENZ,LO-916,SIN VERSION,,,,,,,35.242.082 
RU1620066,2016,Rural,MERCEDES BENZ,LO-815/42,SIN VERSION,,,,,,,26.180.216 
RU1620067,2016,Rural,MERCEDES BENZ,VARIO,BUS 4X2 C/AIRBAG 29+1 UNVI EURO 5,,,,,,,26.892.417 
RU1620067,2017,Rural,MERCEDES BENZ,VARIO,BUS 4X2 C/AIRBAG 29+1 UNVI EURO 5,,,,,,,30.151.559 
RU1620068,2018,Rural,MERCEDES BENZ,LO-916/45,NEOBUS,4.800,6.398,32,Mecánica,4X2,BRASIL,29.717.107 
RU1620068,2019,Rural,MERCEDES BENZ,LO-916/45,NEOBUS,4.800,6.398,32,Mecánica,4X2,BRASIL,32.491.458 
RU1620069,2018,Rural,MERCEDES BENZ,DW9 LO 916/48  RURAL,RURAL,4.200,9.400,32,Mecánica,4X2,BRASIL,35.077.958 
RU1620069,2019,Rural,MERCEDES BENZ,DW9 LO 916/48  RURAL,RURAL,4.200,9.400,32,Mecánica,4X2,BRASIL,38.806.104 
RU1620069,2020,Rural,MERCEDES BENZ,DW9 LO 916/48  RURAL,RURAL,4.200,9.400,32,Mecánica,4X2,BRASIL,38.867.076 
RU1620069,2021,Rural,MERCEDES BENZ,DW9 LO 916/48  RURAL,RURAL,4.200,9.400,32,Mecánica,4X2,BRASIL,39.269.920 
RU1620069,2022,Rural,MERCEDES BENZ,DW9 LO 916/48  RURAL,RURAL,4.200,9.400,32,Mecánica,4X2,BRASIL,40.902.618 
RU1620070,2019,Rural,MERCEDES BENZ,LO-916/48,THUNDER RURAL,4.800,9.400,34,Mecánica,4X2,BRASIL,47.084.879 
RU1620070,2020,Rural,MERCEDES BENZ,LO-916/48,THUNDER RURAL,4.800,9.400,34,Mecánica,4X2,BRASIL,49.507.021 
RU1620071,2019,Rural,MERCEDES BENZ,LO-916/48,THUNDER RURAL BASICO,4.800,9.400,34,Mecánica,4X2,BRASIL,45.201.483 
RU1620071,2020,Rural,MERCEDES BENZ,LO-916/48,THUNDER RURAL BASICO,4.800,9.400,34,Mecánica,4X2,BRASIL,47.526.741 
RU1620072,2019,Rural,MERCEDES BENZ,LO916/45,EURO V,5.000,9.400,30,Mecánica,4X2,BRASIL,51.173.740 
RU1620072,2020,Rural,MERCEDES BENZ,LO916/45,EURO V,5.000,9.400,30,Mecánica,4X2,BRASIL,53.806.223 
RU1620073,2019,Rural,MERCEDES BENZ,LO916/48,EURO V,5.000,9.400,34,Mecánica,4X2,BRASIL,46.609.614 
RU1620073,2020,Rural,MERCEDES BENZ,LO916/48,EURO V,5.000,9.400,34,Mecánica,4X2,BRASIL,46.945.852 
RU1620073,2021,Rural,MERCEDES BENZ,LO916/48,EURO V,5.000,9.400,34,Mecánica,4X2,BRASIL,49.434.316 
RU1620073,2022,Rural,MERCEDES BENZ,LO916/48,EURO V,5.000,9.400,34,Mecánica,4X2,BRASIL,52.894.594 
RU1620073,2023,Rural,MERCEDES BENZ,LO916/48,EURO V,5.000,9.400,34,Mecánica,4X2,BRASIL,56.562.127 
RU1620074,2020,Rural,MERCEDES BENZ,LO 916/45,FOZ - EJECUTIVO - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,62.439.671 
RU1620075,2020,Rural,MERCEDES BENZ,LO 916/45,FOZ - EURO V,4.800,9.400,28,Mecánica,4X2,BRASIL,50.754.347 
RU1620076,2020,Rural,MERCEDES BENZ,LO 916/45,FOZ TIPO PULLMAN - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,65.505.942 
RU1620076,2021,Rural,MERCEDES BENZ,LO 916/45,FOZ TIPO PULLMAN - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,67.649.028 
RU1620076,2022,Rural,MERCEDES BENZ,LO 916/45,FOZ TIPO PULLMAN - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,72.246.753 
RU1620076,2023,Rural,MERCEDES BENZ,LO 916/45,FOZ TIPO PULLMAN - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,81.326.060 
RU1620076,2024,Rural,MERCEDES BENZ,LO 916/45,FOZ TIPO PULLMAN - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,86.957.595 
RU1620076,2025,Rural,MERCEDES BENZ,LO 916/45,FOZ TIPO PULLMAN - EURO V,4.800,9.400,30,Mecánica,4X2,BRASIL,100.326.019 
RU1620078,2020,Rural,MERCEDES BENZ,LO 916/48,FOZ TIPO PULLMAN - EURO V,4.800,9.400,32,Mecánica,4X2,BRASIL,62.658.155 
RU1620080,2021,Rural,MERCEDES BENZ,LO-916/48 THUNDER,RURAL NOEBUS,1.500,9.200,31,Mecánica,4X2,BRASIL,48.755.427 
RU1620080,2022,Rural,MERCEDES BENZ,LO-916/48 THUNDER,RURAL NOEBUS,1.500,9.200,31,Mecánica,4X2,BRASIL,53.300.851 
RU1620080,2023,Rural,MERCEDES BENZ,LO-916/48 THUNDER,RURAL NOEBUS,1.500,9.200,31,Mecánica,4X2,BRASIL,55.785.352 
RU1620081,2021,Rural,MERCEDES BENZ,DW9 LO-916/48 URBANO,DW9,1.500,9.200,34,Mecánica,4X2,BRASIL,38.032.938 
RU1620082,2022,Rural,MERCEDES BENZ,LO-916/45,NEO BUS,3.800,9.400,32,Mecánica,4X2,BRASIL,52.053.977 
RU1620083,2022,Rural,MERCEDES BENZ,DV9,LO-916 RURAL,3.800,9.400,32,Mecánica,4X2,BRASIL,55.443.538 
RU1620083,2023,Rural,MERCEDES BENZ,DV9,LO-916 RURAL,3.800,9.400,32,Mecánica,4X2,BRASIL,58.027.915 
RU1620084,2023,Rural,MERCEDES BENZ,OF917,4800,3.900,9.600,35,Mecánica,4X2,BRASIL,41.177.745 
RU1620085,2023,Rural,MERCEDES BENZ,DW9 LO 916/45 URBANO,RURAL,3.500,9.400,34,Mecánica,4X2,BRASIL,45.294.715 
RU1620086,2023,Rural,MERCEDES BENZ,DW9 LO 91648  STURISMO,STURISMO,3.500,9.400,34,Mecánica,4X2,BRASIL,53.846.865 
RU1620087,2024,Rural,MERCEDES BENZ,DV9L URBANO LO 916,URBANO,3.800,9.400,32,Mecánica,4X2,BRASIL,59.303.584 
RU1620088,2024,Rural,MERCEDES BENZ,DW9 FLY LO916 TUR,TURISMO,3.800,9.400,29,Mecánica,4X2,BRASIL,86.317.345 
RU1620088,2025,Rural,MERCEDES BENZ,DW9 FLY LO916 TUR,TURISMO,3.800,9.400,29,Mecánica,4X2,BRASIL,90.197.339 
RU1620089,2024,Rural,MERCEDES BENZ,LO 916 EE 4.800MM,EJECUTIVO SIN AIRE,4.800,9.400,31,Mecánica,4X2,BRASIL,83.663.257 
RU1620090,2024,Rural,MERCEDES BENZ,LO 916 EE 4.800MM,RURAL 34 ASIENTOS,4.800,9.400,34,Mecánica,4X2,BRASIL,82.375.833 
RU1620091,2025,Rural,MERCEDES BENZ,DV9 RURAL LO916/48,RURAL,3.800,9.400,32,Mecánica,4X2,BRASIL,73.039.799 
RU1620092,2025,Rural,MERCEDES BENZ,DV9L URBANO LO 916/48,URBANO,3.600,9.400,32,Mecánica,4X2,BRASIL,66.788.083 
RU1620093,2025,Rural,MERCEDES BENZ,LO-916/48,CITY RURAL,4.800,9.400,32,Mecánica,4X2,BRASIL,80.909.363 
RU1660001,2001,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,3.973.379 
RU1660001,2002,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,4.196.268 
RU1660001,2003,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,4.476.328 
RU1660001,2004,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,4.897.812 
RU1660001,2005,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,5.618.718 
RU1660001,2006,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,6.334.972 
RU1660001,2007,Rural,MITSUBISHI,ROSA,BUS DLX,,,,,,,7.820.687 
RU1660002,2002,Rural,MITSUBISHI,AYSEN Y AYSEN MAXI,SIN VERSION,,,,,,,4.892.478 
RU1660002,2003,Rural,MITSUBISHI,AYSEN Y AYSEN MAXI,SIN VERSION,,,,,,,5.150.429 
RU1660002,2004,Rural,MITSUBISHI,AYSEN Y AYSEN MAXI,SIN VERSION,,,,,,,5.532.006 
RU1660002,2005,Rural,MITSUBISHI,AYSEN Y AYSEN MAXI,SIN VERSION,,,,,,,6.365.316 
RU1660003,2013,Rural,MITSUBISHI,BUS FUSO ROSA,22 PASAJEROS,,,,,,,25.331.417 
RU1660004,2013,Rural,MITSUBISHI,BUS FUSO ROSA,29 PASAJEROS,,,,,,,14.789.366 
RU1660004,2014,Rural,MITSUBISHI,BUS FUSO ROSA,29 PASAJEROS,,,,,,,15.888.016 
RU1660004,2015,Rural,MITSUBISHI,BUS FUSO ROSA,29 PASAJEROS,,,,,,,17.433.675 
RU1660005,2013,Rural,MITSUBISHI,BUS FUSO ROSA,32 PASAJEROS,,,,,,,19.802.022 
RU1660005,2014,Rural,MITSUBISHI,BUS FUSO ROSA,32 PASAJEROS,,,,,,,20.870.251 
RU1660006,2013,Rural,MITSUBISHI,BUS FUSO ROSA,37 PASAJEROS,,,,,,,25.381.321 
RU1660007,2018,Rural,MITSUBISHI,FUSO ROSA,29P EURO 4,3.000,2.100,29,Mecánica,4X2,JAPÓN,13.629.059 
RU1660008,2018,Rural,MITSUBISHI,FUSO ROSA,EJECUTIVO 25P EURO 4,3.000,2.590,25,Mecánica,4X2,JAPÓN,16.690.207 
RU1660009,2019,Rural,MITSUBISHI,ROSA EJECUTIVO,EURO V 25 BUTACAS CON CINTURON,3.000,2.590,25,Mecánica,4X2,JAPÓN,32.796.817 
RU2120001,1991,Rural,SCANIA,K-113,OMNIBUS,,,,,,,2.639.614 
RU2120001,1992,Rural,SCANIA,K-113,OMNIBUS,,,,,,,2.750.393 
RU2120001,1993,Rural,SCANIA,K-113,OMNIBUS,,,,,,,2.905.658 
RU2120001,1994,Rural,SCANIA,K-113,OMNIBUS,,,,,,,3.068.316 
RU2120001,1995,Rural,SCANIA,K-113,OMNIBUS,,,,,,,3.290.122 
RU2120001,1996,Rural,SCANIA,K-113,OMNIBUS,,,,,,,3.489.747 
RU2120001,1997,Rural,SCANIA,K-113,OMNIBUS,,,,,,,3.733.735 
RU2120001,1998,Rural,SCANIA,K-113,OMNIBUS,,,,,,,4.036.869 
RU2120002,1991,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,2.639.614 
RU2120002,1992,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,2.750.393 
RU2120002,1993,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,2.905.658 
RU2120002,1994,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,3.068.316 
RU2120002,1995,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,3.290.122 
RU2120002,1996,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,3.489.747 
RU2120002,1997,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,3.733.735 
RU2120002,1998,Rural,SCANIA,S-113 Y F-113,SIN VERSION,,,,,,,4.036.869 
RU2280001,2013,Rural,SUNLONG,PUYEHUE 75 SLK-6750,SIN VERSION,,,,,,,19.013.535 
RU2280001,2014,Rural,SUNLONG,PUYEHUE 75 SLK-6750,SIN VERSION,,,,,,,20.039.228 
RU2280002,2014,Rural,SUNLONG,PUKARA SLK-6875,EURO IV  TURIAMO,,,,,,,26.479.270 
RU2280002,2015,Rural,SUNLONG,PUKARA SLK-6875,EURO IV  TURIAMO,,,,,,,28.120.750 
RU2280003,2014,Rural,SUNLONG,PUKARA SLK-6875,EURO IV RURAL,,,,,,,15.578.065 
RU2280003,2015,Rural,SUNLONG,PUKARA SLK-6875,EURO IV RURAL,,,,,,,16.543.766 
RU2280003,2016,Rural,SUNLONG,PUKARA SLK-6875,EURO IV RURAL,,,,,,,18.167.653 
RU2280003,2017,Rural,SUNLONG,PUKARA SLK-6875,EURO IV RURAL,,,,,,,19.932.122 
RU2280003,2018,Rural,SUNLONG,PUKARA SLK-6875,EURO IV RURAL,,,,,,,21.698.963 
RU2280004,2014,Rural,SUNLONG,PUKARA SLK-6875,EURO IV SEMI-TURIAMO,,,,,,,17.480.290 
RU2280004,2015,Rural,SUNLONG,PUKARA SLK-6875,EURO IV SEMI-TURIAMO,,,,,,,18.563.912 
RU2280004,2016,Rural,SUNLONG,PUKARA SLK-6875,EURO IV SEMI-TURIAMO,,,,,,,20.873.639 
RU2280004,2017,Rural,SUNLONG,PUKARA SLK-6875,EURO IV SEMI-TURIAMO,,,,,,,23.233.668 
RU2280004,2018,Rural,SUNLONG,PUKARA SLK-6875,EURO IV SEMI-TURIAMO,,,,,,,25.597.395 
RU2280005,2018,Rural,SUNLONG,PUKARA SLK-6875,EURO V,3.800,99.000,33,Mecánica,4X2,CHINA,25.713.634 
RU2350001,2000,Rural,TOYOTA,COASTER BBJOL,SIN VERSION,,,,,,,2.987.429 
RU2350001,2001,Rural,TOYOTA,COASTER BBJOL,SIN VERSION,,,,,,,3.112.677 
RU2350001,2002,Rural,TOYOTA,COASTER BBJOL,SIN VERSION,,,,,,,3.521.867 
RU2350001,2003,Rural,TOYOTA,COASTER BBJOL,SIN VERSION,,,,,,,3.824.951 
RU2350001,2004,Rural,TOYOTA,COASTER BBJOL,SIN VERSION,,,,,,,4.133.723 
RU2420001,2003,Rural,VOLARE,A-8X,SIN VERSION,,,,,,,3.990.326 
RU2420002,2003,Rural,VOLARE,W-8,SIN VERSION,,,,,,,4.804.383 
RU2420002,2004,Rural,VOLARE,W-8,SIN VERSION,,,,,,,5.050.630 
RU2420002,2005,Rural,VOLARE,W-8,SIN VERSION,,,,,,,5.487.872 
RU2420002,2006,Rural,VOLARE,W-8,SIN VERSION,,,,,,,6.334.972 
RU2420002,2007,Rural,VOLARE,W-8,SIN VERSION,,,,,,,7.921.816 
RU2420003,2004,Rural,VOLARE,A-6,SIN VERSION,,,,,,,5.257.722 
RU2420003,2005,Rural,VOLARE,A-6,SIN VERSION,,,,,,,5.518.660 
RU2420003,2006,Rural,VOLARE,A-6,SIN VERSION,,,,,,,6.451.138 
RU2420003,2007,Rural,VOLARE,A-6,SIN VERSION,,,,,,,8.132.504 
RU2420004,2005,Rural,VOLARE,A-6,EJECUTIVO,,,,,,,5.897.265 
RU2420004,2006,Rural,VOLARE,A-6,EJECUTIVO,,,,,,,6.180.082 
RU2420004,2007,Rural,VOLARE,A-6,EJECUTIVO,,,,,,,7.904.962 
RU2420004,2008,Rural,VOLARE,A-6,EJECUTIVO,,,,,,,10.025.539 
RU2420004,2009,Rural,VOLARE,A-6,EJECUTIVO,,,,,,,12.270.635 
RU2420005,2005,Rural,VOLARE,W-8,EJECUTIVO,,,,,,,7.190.523 
RU2420005,2006,Rural,VOLARE,W-8,EJECUTIVO,,,,,,,7.535.363 
RU2420005,2007,Rural,VOLARE,W-8,EJECUTIVO,,,,,,,8.692.327 
